"sample","ratio","condition","amino_acid","batch","ratio_sample_is","ratio_adj","concentration_sample_uM","cell_line","dox_conc","timepoint","replicate","mean_m0","ratio_to_m0","AA_concentration_mM","AA_concentration_uM","mean_glc_m0","correction_factor","final_concentration"
"53",NA,NA,"Glc",5,NA,NA,2.818,"E",100,20,1,3.07,0.917915309446254,3.151,3151,3.07,1.02638436482085,2892.35114006515
"54",NA,NA,"Glc",5,NA,NA,2.801,"E",1000,20,1,3.07,0.912377850162867,3.151,3151,3.07,1.02638436482085,2874.90260586319
"55",NA,NA,"Glc",5,NA,NA,2.763,"E",0,22,1,3.07,0.9,3.151,3151,3.07,1.02638436482085,2835.9
"56",NA,NA,"Glc",5,NA,NA,2.803,"E",100,22,1,3.07,0.913029315960912,3.151,3151,3.07,1.02638436482085,2876.95537459283
"57",NA,NA,"Glc",5,NA,NA,2.784,"E",1000,22,1,3.07,0.906840390879479,3.151,3151,3.07,1.02638436482085,2857.45407166124
"58",NA,NA,"Glc",5,NA,NA,2.715,"E",0,24,1,3.07,0.884364820846905,3.151,3151,3.07,1.02638436482085,2786.6335504886
"59",NA,NA,"Glc",5,NA,NA,2.738,"E",100,24,1,3.07,0.89185667752443,3.151,3151,3.07,1.02638436482085,2810.24039087948
"60",NA,NA,"Glc",5,NA,NA,2.701,"E",1000,24,1,3.07,0.879804560260586,3.151,3151,3.07,1.02638436482085,2772.26416938111
"1",NA,NA,"Lac",5,NA,NA,0.308,"TM",0,16,1,0,Inf,NA,NA,3.07,1.02638436482085,0.316126384364821
"2",NA,NA,"Lac",5,NA,NA,0.325,"TM",100,16,1,0,Inf,NA,NA,3.07,1.02638436482085,0.333574918566775
"3",NA,NA,"Lac",5,NA,NA,0.34,"TM",1000,16,1,0,Inf,NA,NA,3.07,1.02638436482085,0.348970684039088
"4",NA,NA,"Lac",5,NA,NA,0.344,"TM",0,18,1,0,Inf,NA,NA,3.07,1.02638436482085,0.353076221498371
"5",NA,NA,"Lac",5,NA,NA,0.371,"TM",100,18,1,0,Inf,NA,NA,3.07,1.02638436482085,0.380788599348534
"6",NA,NA,"Lac",5,NA,NA,0.393,"TM",1000,18,1,0,Inf,NA,NA,3.07,1.02638436482085,0.403369055374593
"7",NA,NA,"Lac",5,NA,NA,0.383,"TM",0,20,1,0,Inf,NA,NA,3.07,1.02638436482085,0.393105211726384
"8",NA,NA,"Lac",5,NA,NA,0.447,"TM",100,20,1,0,Inf,NA,NA,3.07,1.02638436482085,0.458793811074919
"9",NA,NA,"Lac",5,NA,NA,0.471,"TM",1000,20,1,0,Inf,NA,NA,3.07,1.02638436482085,0.483427035830619
"10",NA,NA,"Lac",5,NA,NA,0.449,"TM",0,22,1,0,Inf,NA,NA,3.07,1.02638436482085,0.46084657980456
"11",NA,NA,"Lac",5,NA,NA,0.483,"TM",100,22,1,0,Inf,NA,NA,3.07,1.02638436482085,0.495743648208469
"12",NA,NA,"Lac",5,NA,NA,0.511,"TM",1000,22,1,0,Inf,NA,NA,3.07,1.02638436482085,0.524482410423453
"13",NA,NA,"Lac",5,NA,NA,0.503,"TM",0,24,1,0,Inf,NA,NA,3.07,1.02638436482085,0.516271335504886
"14",NA,NA,"Lac",5,NA,NA,0.541,"TM",100,24,1,0,Inf,NA,NA,3.07,1.02638436482085,0.555273941368078
"15",NA,NA,"Lac",5,NA,NA,0.588,"TM",1000,24,1,0,Inf,NA,NA,3.07,1.02638436482085,0.603514006514658
"16",NA,NA,"Lac",5,NA,NA,0.469,"T",0,16,1,0,Inf,NA,NA,3.07,1.02638436482085,0.481374267100977
"17",NA,NA,"Lac",5,NA,NA,0.468,"T",100,16,1,0,Inf,NA,NA,3.07,1.02638436482085,0.480347882736156
"18",NA,NA,"Lac",5,NA,NA,0.465,"T",1000,16,1,0,Inf,NA,NA,3.07,1.02638436482085,0.477268729641694
"19",NA,NA,"Lac",5,NA,NA,0.532,"T",0,18,1,0,Inf,NA,NA,3.07,1.02638436482085,0.546036482084691
"20",NA,NA,"Lac",5,NA,NA,0.515,"T",100,18,1,0,Inf,NA,NA,3.07,1.02638436482085,0.528587947882736
"21",NA,NA,"Lac",5,NA,NA,0.507,"T",1000,18,1,0,Inf,NA,NA,3.07,1.02638436482085,0.520376872964169
"22",NA,NA,"Lac",5,NA,NA,0.608,"T",0,20,1,0,Inf,NA,NA,3.07,1.02638436482085,0.624041693811075
"23",NA,NA,"Lac",5,NA,NA,0.589,"T",100,20,1,0,Inf,NA,NA,3.07,1.02638436482085,0.604540390879479
"24",NA,NA,"Lac",5,NA,NA,0.578,"T",1000,20,1,0,Inf,NA,NA,3.07,1.02638436482085,0.593250162866449
"25",NA,NA,"Lac",5,NA,NA,0.723,"T",0,22,1,0,Inf,NA,NA,3.07,1.02638436482085,0.742075895765472
"26",NA,NA,"Lac",5,NA,NA,0.678,"T",100,22,1,0,Inf,NA,NA,3.07,1.02638436482085,0.695888599348534
"27",NA,NA,"Lac",5,NA,NA,0.679,"T",1000,22,1,0,Inf,NA,NA,3.07,1.02638436482085,0.696914983713355
"28",NA,NA,"Lac",5,NA,NA,0.767,"T",0,24,1,0,Inf,NA,NA,3.07,1.02638436482085,0.78723680781759
"29",NA,NA,"Lac",5,NA,NA,0.745,"T",100,24,1,0,Inf,NA,NA,3.07,1.02638436482085,0.764656351791531
"30",NA,NA,"Lac",5,NA,NA,0.739,"T",1000,24,1,0,Inf,NA,NA,3.07,1.02638436482085,0.758498045602606
"31",NA,NA,"Lac",5,NA,NA,0.434,"M",0,16,1,0,Inf,NA,NA,3.07,1.02638436482085,0.445450814332248
"32",NA,NA,"Lac",5,NA,NA,0.446,"M",100,16,1,0,Inf,NA,NA,3.07,1.02638436482085,0.457767426710098
"33",NA,NA,"Lac",5,NA,NA,0.465,"M",1000,16,1,0,Inf,NA,NA,3.07,1.02638436482085,0.477268729641694
"34",NA,NA,"Lac",5,NA,NA,0.489,"M",0,18,1,0,Inf,NA,NA,3.07,1.02638436482085,0.501901954397394
"35",NA,NA,"Lac",5,NA,NA,0.507,"M",100,18,1,0,Inf,NA,NA,3.07,1.02638436482085,0.520376872964169
"36",NA,NA,"Lac",5,NA,NA,0.51,"M",1000,18,1,0,Inf,NA,NA,3.07,1.02638436482085,0.523456026058632
"37",NA,NA,"Lac",5,NA,NA,0.567,"M",0,20,1,0,Inf,NA,NA,3.07,1.02638436482085,0.58195993485342
"38",NA,NA,"Lac",5,NA,NA,0.585,"M",100,20,1,0,Inf,NA,NA,3.07,1.02638436482085,0.600434853420195
"39",NA,NA,"Lac",5,NA,NA,0.61,"M",1000,20,1,0,Inf,NA,NA,3.07,1.02638436482085,0.626094462540717
"40",NA,NA,"Lac",5,NA,NA,0.645,"M",0,22,1,0,Inf,NA,NA,3.07,1.02638436482085,0.662017915309446
"41",NA,NA,"Lac",5,NA,NA,0.66,"M",100,22,1,0,Inf,NA,NA,3.07,1.02638436482085,0.677413680781759
"42",NA,NA,"Lac",5,NA,NA,0.701,"M",1000,22,1,0,Inf,NA,NA,3.07,1.02638436482085,0.719495439739414
"43",NA,NA,"Lac",5,NA,NA,0.718,"M",0,24,1,0,Inf,NA,NA,3.07,1.02638436482085,0.736943973941368
"44",NA,NA,"Lac",5,NA,NA,0.736,"M",100,24,1,0,Inf,NA,NA,3.07,1.02638436482085,0.755418892508143
"45",NA,NA,"Lac",5,NA,NA,0.781,"M",1000,24,1,0,Inf,NA,NA,3.07,1.02638436482085,0.801606188925081
"46",NA,NA,"Lac",5,NA,NA,0.348,"E",0,16,1,0,Inf,NA,NA,3.07,1.02638436482085,0.357181758957655
"47",NA,NA,"Lac",5,NA,NA,0.346,"E",100,16,1,0,Inf,NA,NA,3.07,1.02638436482085,0.355128990228013
"48",NA,NA,"Lac",5,NA,NA,0.376,"E",1000,16,1,0,Inf,NA,NA,3.07,1.02638436482085,0.385920521172638
"49",NA,NA,"Lac",5,NA,NA,0.393,"E",0,18,1,0,Inf,NA,NA,3.07,1.02638436482085,0.403369055374593
"50",NA,NA,"Lac",5,NA,NA,0.392,"E",100,18,1,0,Inf,NA,NA,3.07,1.02638436482085,0.402342671009772
"51",NA,NA,"Lac",5,NA,NA,0.39,"E",1000,18,1,0,Inf,NA,NA,3.07,1.02638436482085,0.40028990228013
"52",NA,NA,"Lac",5,NA,NA,0.451,"E",0,20,1,0,Inf,NA,NA,3.07,1.02638436482085,0.462899348534202
"53",NA,NA,"Lac",5,NA,NA,0.444,"E",100,20,1,0,Inf,NA,NA,3.07,1.02638436482085,0.455714657980456
"54",NA,NA,"Lac",5,NA,NA,0.446,"E",1000,20,1,0,Inf,NA,NA,3.07,1.02638436482085,0.457767426710098
"55",NA,NA,"Lac",5,NA,NA,0.517,"E",0,22,1,0,Inf,NA,NA,3.07,1.02638436482085,0.530640716612378
"56",NA,NA,"Lac",5,NA,NA,0.507,"E",100,22,1,0,Inf,NA,NA,3.07,1.02638436482085,0.520376872964169
"57",NA,NA,"Lac",5,NA,NA,0.513,"E",1000,22,1,0,Inf,NA,NA,3.07,1.02638436482085,0.526535179153094
"58",NA,NA,"Lac",5,NA,NA,0.566,"E",0,24,1,0,Inf,NA,NA,3.07,1.02638436482085,0.580933550488599
"59",NA,NA,"Lac",5,NA,NA,0.549,"E",100,24,1,0,Inf,NA,NA,3.07,1.02638436482085,0.563485016286645
"60",NA,NA,"Lac",5,NA,NA,0.558,"E",1000,24,1,0,Inf,NA,NA,3.07,1.02638436482085,0.572722475570033
"61",NA,NA,"Glc",6,NA,NA,2.808,"TM",0,16,2,3.077,0.912577185570361,3.151,3151,3.077,1.02404939876503,2875.53071173221
"62",NA,NA,"Glc",6,NA,NA,2.863,"TM",100,16,2,3.077,0.930451738706532,3.151,3151,3.077,1.02404939876503,2931.85342866428
"63",NA,NA,"Glc",6,NA,NA,2.832,"TM",1000,16,2,3.077,0.920376990575236,3.151,3151,3.077,1.02404939876503,2900.10789730257
"64",NA,NA,"Glc",6,NA,NA,2.739,"TM",0,18,2,3.077,0.890152746181345,3.151,3151,3.077,1.02404939876503,2804.87130321742
"65",NA,NA,"Glc",6,NA,NA,2.791,"TM",100,18,2,3.077,0.907052323691908,3.151,3151,3.077,1.02404939876503,2858.1218719532
"66",NA,NA,"Glc",6,NA,NA,2.766,"TM",1000,18,2,3.077,0.89892752681183,3.151,3151,3.077,1.02404939876503,2832.52063698408
"67",NA,NA,"Glc",6,NA,NA,2.762,"TM",0,20,2,3.077,0.897627559311017,3.151,3151,3.077,1.02404939876503,2828.42443938902
"68",NA,NA,"Glc",6,NA,NA,2.787,"TM",100,20,2,3.077,0.905752356191095,3.151,3151,3.077,1.02404939876503,2854.02567435814
"69",NA,NA,"Glc",6,NA,NA,2.761,"TM",1000,20,2,3.077,0.897302567435814,3.151,3151,3.077,1.02404939876503,2827.40038999025
"70",NA,NA,"Glc",6,NA,NA,2.678,"TM",0,22,2,3.077,0.870328241793955,3.151,3151,3.077,1.02404939876503,2742.40428989275
"71",NA,NA,"Glc",6,NA,NA,2.708,"TM",100,22,2,3.077,0.880077998050049,3.151,3151,3.077,1.02404939876503,2773.1257718557
"72",NA,NA,"Glc",6,NA,NA,2.722,"TM",1000,22,2,3.077,0.884627884302892,3.151,3151,3.077,1.02404939876503,2787.46246343841
"73",NA,NA,"Glc",6,NA,NA,2.656,"TM",0,24,2,3.077,0.863178420539487,3.151,3151,3.077,1.02404939876503,2719.87520311992
"74",NA,NA,"Glc",6,NA,NA,2.678,"TM",100,24,2,3.077,0.870328241793955,3.151,3151,3.077,1.02404939876503,2742.40428989275
"75",NA,NA,"Glc",6,NA,NA,2.627,"TM",1000,24,2,3.077,0.853753656158596,3.151,3151,3.077,1.02404939876503,2690.17777055574
"76",NA,NA,"Glc",6,NA,NA,2.676,"T",0,16,2,3.077,0.869678258043549,3.151,3151,3.077,1.02404939876503,2740.35619109522
"77",NA,NA,"Glc",6,NA,NA,2.714,"T",100,16,2,3.077,0.882027949301267,3.151,3151,3.077,1.02404939876503,2779.27006824829
"78",NA,NA,"Glc",6,NA,NA,2.731,"T",1000,16,2,3.077,0.887552811179721,3.151,3151,3.077,1.02404939876503,2796.6789080273
"79",NA,NA,"Glc",6,NA,NA,2.637,"T",0,18,2,3.077,0.857003574910627,3.151,3151,3.077,1.02404939876503,2700.41826454339
"80",NA,NA,"Glc",6,NA,NA,2.609,"T",100,18,2,3.077,0.84790380240494,3.151,3151,3.077,1.02404939876503,2671.74488137797
"81",NA,NA,"Glc",6,NA,NA,2.679,"T",1000,18,2,3.077,0.870653233669158,3.151,3151,3.077,1.02404939876503,2743.42833929152
"82",NA,NA,"Glc",6,NA,NA,2.568,"T",0,20,2,3.077,0.834579135521612,3.151,3151,3.077,1.02404939876503,2629.7588560286
"83",NA,NA,"Glc",6,NA,NA,2.608,"T",100,20,2,3.077,0.847578810529737,3.151,3151,3.077,1.02404939876503,2670.7208319792
"84",NA,NA,"Glc",6,NA,NA,2.675,"T",1000,20,2,3.077,0.869353266168346,3.151,3151,3.077,1.02404939876503,2739.33214169646
"85",NA,NA,"Glc",6,NA,NA,2.538,"T",0,22,2,3.077,0.824829379265518,3.151,3151,3.077,1.02404939876503,2599.03737406565
"86",NA,NA,"Glc",6,NA,NA,2.53,"T",100,22,2,3.077,0.822229444263893,3.151,3151,3.077,1.02404939876503,2590.84497887553
"87",NA,NA,"Glc",6,NA,NA,2.524,"T",1000,22,2,3.077,0.820279493012675,3.151,3151,3.077,1.02404939876503,2584.70068248294
"88",NA,NA,"Glc",6,NA,NA,2.371,"T",0,24,2,3.077,0.770555736106597,3.151,3151,3.077,1.02404939876503,2428.02112447189
"89",NA,NA,"Glc",6,NA,NA,2.518,"T",100,24,2,3.077,0.818329541761456,3.151,3151,3.077,1.02404939876503,2578.55638609035
"90",NA,NA,"Glc",6,NA,NA,2.515,"T",1000,24,2,3.077,0.817354566135847,3.151,3151,3.077,1.02404939876503,2575.48423789405
"91",NA,NA,"Glc",6,NA,NA,2.802,"M",0,16,2,3.077,0.910627234319142,3.151,3151,3.077,1.02404939876503,2869.38641533962
"92",NA,NA,"Glc",6,NA,NA,2.797,"M",100,16,2,3.077,0.909002274943126,3.151,3151,3.077,1.02404939876503,2864.26616834579
"93",NA,NA,"Glc",6,NA,NA,2.779,"M",1000,16,2,3.077,0.90315242118947,3.151,3151,3.077,1.02404939876503,2845.83327916802
"94",NA,NA,"Glc",6,NA,NA,2.75,"M",0,18,2,3.077,0.89372765680858,3.151,3151,3.077,1.02404939876503,2816.13584660384
"95",NA,NA,"Glc",6,NA,NA,2.754,"M",100,18,2,3.077,0.895027624309392,3.151,3151,3.077,1.02404939876503,2820.23204419889
"96",NA,NA,"Glc",6,NA,NA,2.771,"M",1000,18,2,3.077,0.900552486187845,3.151,3151,3.077,1.02404939876503,2837.6408839779
"97",NA,NA,"Glc",6,NA,NA,2.716,"M",0,20,2,3.077,0.882677933051674,3.151,3151,3.077,1.02404939876503,2781.31816704582
"98",NA,NA,"Glc",6,NA,NA,2.715,"M",100,20,2,3.077,0.882352941176471,3.151,3151,3.077,1.02404939876503,2780.29411764706
"99",NA,NA,"Glc",6,NA,NA,2.736,"M",1000,20,2,3.077,0.889177770555736,3.151,3151,3.077,1.02404939876503,2801.79915502112
"100",NA,NA,"Glc",6,NA,NA,2.652,"M",0,22,2,3.077,0.861878453038674,3.151,3151,3.077,1.02404939876503,2715.77900552486
"101",NA,NA,"Glc",6,NA,NA,2.66,"M",100,22,2,3.077,0.864478388040299,3.151,3151,3.077,1.02404939876503,2723.97140071498
"102",NA,NA,"Glc",6,NA,NA,2.65,"M",1000,22,2,3.077,0.861228469288268,3.151,3151,3.077,1.02404939876503,2713.73090672733
"103",NA,NA,"Glc",6,NA,NA,2.577,"M",0,24,2,3.077,0.83750406239844,3.151,3151,3.077,1.02404939876503,2638.97530061748
"104",NA,NA,"Glc",6,NA,NA,2.545,"M",100,24,2,3.077,0.82710432239194,3.151,3151,3.077,1.02404939876503,2606.205719857
"105",NA,NA,"Glc",6,NA,NA,2.561,"M",1000,24,2,3.077,0.83230419239519,3.151,3151,3.077,1.02404939876503,2622.59051023724
"106",NA,NA,"Glc",6,NA,NA,2.778,"E",0,16,2,3.077,0.902827429314267,3.151,3151,3.077,1.02404939876503,2844.80922976926
"107",NA,NA,"Glc",6,NA,NA,2.806,"E",100,16,2,3.077,0.911927201819955,3.151,3151,3.077,1.02404939876503,2873.48261293468
"108",NA,NA,"Glc",6,NA,NA,2.819,"E",1000,16,2,3.077,0.916152096197595,3.151,3151,3.077,1.02404939876503,2886.79525511862
"109",NA,NA,"Glc",6,NA,NA,2.757,"E",0,18,2,3.077,0.896002599935002,3.151,3151,3.077,1.02404939876503,2823.30419239519
"110",NA,NA,"Glc",6,NA,NA,2.754,"E",100,18,2,3.077,0.895027624309392,3.151,3151,3.077,1.02404939876503,2820.23204419889
"111",NA,NA,"Glc",6,NA,NA,2.749,"E",1000,18,2,3.077,0.893402664933377,3.151,3151,3.077,1.02404939876503,2815.11179720507
"112",NA,NA,"Glc",6,NA,NA,2.764,"E",0,20,2,3.077,0.898277543061423,3.151,3151,3.077,1.02404939876503,2830.47253818655
"113",NA,NA,"Glc",6,NA,NA,2.734,"E",100,20,2,3.077,0.88852778680533,3.151,3151,3.077,1.02404939876503,2799.75105622359
"114",NA,NA,"Glc",6,NA,NA,2.701,"E",1000,20,2,3.077,0.877803054923627,3.151,3151,3.077,1.02404939876503,2765.95742606435
"115",NA,NA,"Glc",6,NA,NA,2.643,"E",0,22,2,3.077,0.858953526161846,3.151,3151,3.077,1.02404939876503,2706.56256093598
"116",NA,NA,"Glc",6,NA,NA,2.671,"E",100,22,2,3.077,0.868053298667533,3.151,3151,3.077,1.02404939876503,2735.2359441014
"117",NA,NA,"Glc",6,NA,NA,2.698,"E",1000,22,2,3.077,0.876828079298018,3.151,3151,3.077,1.02404939876503,2762.88527786805
"118",NA,NA,"Glc",6,NA,NA,2.573,"E",0,24,2,3.077,0.836204094897628,3.151,3151,3.077,1.02404939876503,2634.87910302242
"119",NA,NA,"Glc",6,NA,NA,2.369,"E",100,24,2,3.077,0.769905752356191,3.151,3151,3.077,1.02404939876503,2425.97302567436
"120",NA,NA,"Glc",6,NA,NA,2.628,"E",1000,24,2,3.077,0.854078648033799,3.151,3151,3.077,1.02404939876503,2691.2018199545
"61",NA,NA,"Lac",6,NA,NA,0.393,"TM",0,16,2,0,Inf,NA,NA,3.077,1.02404939876503,0.402451413714657
"62",NA,NA,"Lac",6,NA,NA,0.413,"TM",100,16,2,0,Inf,NA,NA,3.077,1.02404939876503,0.422932401689958
"63",NA,NA,"Lac",6,NA,NA,0.418,"TM",1000,16,2,0,Inf,NA,NA,3.077,1.02404939876503,0.428052648683783
"64",NA,NA,"Lac",6,NA,NA,0.45,"TM",0,18,2,0,Inf,NA,NA,3.077,1.02404939876503,0.460822229444264
"65",NA,NA,"Lac",6,NA,NA,0.468,"TM",100,18,2,0,Inf,NA,NA,3.077,1.02404939876503,0.479255118622034
"66",NA,NA,"Lac",6,NA,NA,0.487,"TM",1000,18,2,0,Inf,NA,NA,3.077,1.02404939876503,0.49871205719857
"67",NA,NA,"Lac",6,NA,NA,0.535,"TM",0,20,2,0,Inf,NA,NA,3.077,1.02404939876503,0.547866428339291
"68",NA,NA,"Lac",6,NA,NA,0.555,"TM",100,20,2,0,Inf,NA,NA,3.077,1.02404939876503,0.568347416314592
"69",NA,NA,"Lac",6,NA,NA,0.569,"TM",1000,20,2,0,Inf,NA,NA,3.077,1.02404939876503,0.582684107897302
"70",NA,NA,"Lac",6,NA,NA,0.6,"TM",0,22,2,0,Inf,NA,NA,3.077,1.02404939876503,0.614429639259018
"71",NA,NA,"Lac",6,NA,NA,0.638,"TM",100,22,2,0,Inf,NA,NA,3.077,1.02404939876503,0.65334351641209
"72",NA,NA,"Lac",6,NA,NA,0.674,"TM",1000,22,2,0,Inf,NA,NA,3.077,1.02404939876503,0.690209294767631
"73",NA,NA,"Lac",6,NA,NA,0.686,"TM",0,24,2,0,Inf,NA,NA,3.077,1.02404939876503,0.702497887552811
"74",NA,NA,"Lac",6,NA,NA,0.723,"TM",100,24,2,0,Inf,NA,NA,3.077,1.02404939876503,0.740387715307117
"75",NA,NA,"Lac",6,NA,NA,0.749,"TM",1000,24,2,0,Inf,NA,NA,3.077,1.02404939876503,0.767012999675008
"76",NA,NA,"Lac",6,NA,NA,0.574,"T",0,16,2,0,Inf,NA,NA,3.077,1.02404939876503,0.587804354891128
"77",NA,NA,"Lac",6,NA,NA,0.579,"T",100,16,2,0,Inf,NA,NA,3.077,1.02404939876503,0.592924601884953
"78",NA,NA,"Lac",6,NA,NA,0.565,"T",1000,16,2,0,Inf,NA,NA,3.077,1.02404939876503,0.578587910302242
"79",NA,NA,"Lac",6,NA,NA,0.668,"T",0,18,2,0,Inf,NA,NA,3.077,1.02404939876503,0.684064998375041
"80",NA,NA,"Lac",6,NA,NA,0.635,"T",100,18,2,0,Inf,NA,NA,3.077,1.02404939876503,0.650271368215795
"81",NA,NA,"Lac",6,NA,NA,0.633,"T",1000,18,2,0,Inf,NA,NA,3.077,1.02404939876503,0.648223269418264
"82",NA,NA,"Lac",6,NA,NA,0.754,"T",0,20,2,0,Inf,NA,NA,3.077,1.02404939876503,0.772133246668833
"83",NA,NA,"Lac",6,NA,NA,0.732,"T",100,20,2,0,Inf,NA,NA,3.077,1.02404939876503,0.749604159896002
"84",NA,NA,"Lac",6,NA,NA,0.729,"T",1000,20,2,0,Inf,NA,NA,3.077,1.02404939876503,0.746532011699707
"85",NA,NA,"Lac",6,NA,NA,0.903,"T",0,22,2,0,Inf,NA,NA,3.077,1.02404939876503,0.924716607084823
"86",NA,NA,"Lac",6,NA,NA,0.867,"T",100,22,2,0,Inf,NA,NA,3.077,1.02404939876503,0.887850828729282
"87",NA,NA,"Lac",6,NA,NA,0.827,"T",1000,22,2,0,Inf,NA,NA,3.077,1.02404939876503,0.84688885277868
"88",NA,NA,"Lac",6,NA,NA,0.97,"T",0,24,2,0,Inf,NA,NA,3.077,1.02404939876503,0.99332791680208
"89",NA,NA,"Lac",6,NA,NA,0.963,"T",100,24,2,0,Inf,NA,NA,3.077,1.02404939876503,0.986159571010725
"90",NA,NA,"Lac",6,NA,NA,0.931,"T",1000,24,2,0,Inf,NA,NA,3.077,1.02404939876503,0.953389990250244
"91",NA,NA,"Lac",6,NA,NA,0.474,"M",0,16,2,0,Inf,NA,NA,3.077,1.02404939876503,0.485399415014625
"92",NA,NA,"Lac",6,NA,NA,0.488,"M",100,16,2,0,Inf,NA,NA,3.077,1.02404939876503,0.499736106597335
"93",NA,NA,"Lac",6,NA,NA,0.505,"M",1000,16,2,0,Inf,NA,NA,3.077,1.02404939876503,0.517144946376341
"94",NA,NA,"Lac",6,NA,NA,0.543,"M",0,18,2,0,Inf,NA,NA,3.077,1.02404939876503,0.556058823529412
"95",NA,NA,"Lac",6,NA,NA,0.547,"M",100,18,2,0,Inf,NA,NA,3.077,1.02404939876503,0.560155021124472
"96",NA,NA,"Lac",6,NA,NA,0.569,"M",1000,18,2,0,Inf,NA,NA,3.077,1.02404939876503,0.582684107897302
"97",NA,NA,"Lac",6,NA,NA,0.645,"M",0,20,2,0,Inf,NA,NA,3.077,1.02404939876503,0.660511862203445
"98",NA,NA,"Lac",6,NA,NA,0.63,"M",100,20,2,0,Inf,NA,NA,3.077,1.02404939876503,0.645151121221969
"99",NA,NA,"Lac",6,NA,NA,0.666,"M",1000,20,2,0,Inf,NA,NA,3.077,1.02404939876503,0.682016899577511
"100",NA,NA,"Lac",6,NA,NA,0.718,"M",0,22,2,0,Inf,NA,NA,3.077,1.02404939876503,0.735267468313292
"101",NA,NA,"Lac",6,NA,NA,0.753,"M",100,22,2,0,Inf,NA,NA,3.077,1.02404939876503,0.771109197270068
"102",NA,NA,"Lac",6,NA,NA,0.787,"M",1000,22,2,0,Inf,NA,NA,3.077,1.02404939876503,0.805926876828079
"103",NA,NA,"Lac",6,NA,NA,0.828,"M",0,24,2,0,Inf,NA,NA,3.077,1.02404939876503,0.847912902177445
"104",NA,NA,"Lac",6,NA,NA,0.838,"M",100,24,2,0,Inf,NA,NA,3.077,1.02404939876503,0.858153396165096
"105",NA,NA,"Lac",6,NA,NA,0.887,"M",1000,24,2,0,Inf,NA,NA,3.077,1.02404939876503,0.908331816704582
"106",NA,NA,"Lac",6,NA,NA,0.437,"E",0,16,2,0,Inf,NA,NA,3.077,1.02404939876503,0.447509587260318
"107",NA,NA,"Lac",6,NA,NA,0.428,"E",100,16,2,0,Inf,NA,NA,3.077,1.02404939876503,0.438293142671433
"108",NA,NA,"Lac",6,NA,NA,0.455,"E",1000,16,2,0,Inf,NA,NA,3.077,1.02404939876503,0.465942476438089
"109",NA,NA,"Lac",6,NA,NA,0.506,"E",0,18,2,0,Inf,NA,NA,3.077,1.02404939876503,0.518168995775106
"110",NA,NA,"Lac",6,NA,NA,0.495,"E",100,18,2,0,Inf,NA,NA,3.077,1.02404939876503,0.50690445238869
"111",NA,NA,"Lac",6,NA,NA,0.49,"E",1000,18,2,0,Inf,NA,NA,3.077,1.02404939876503,0.501784205394865
"112",NA,NA,"Lac",6,NA,NA,0.579,"E",0,20,2,0,Inf,NA,NA,3.077,1.02404939876503,0.592924601884953
"113",NA,NA,"Lac",6,NA,NA,0.578,"E",100,20,2,0,Inf,NA,NA,3.077,1.02404939876503,0.591900552486188
"114",NA,NA,"Lac",6,NA,NA,0.578,"E",1000,20,2,0,Inf,NA,NA,3.077,1.02404939876503,0.591900552486188
"115",NA,NA,"Lac",6,NA,NA,0.686,"E",0,22,2,0,Inf,NA,NA,3.077,1.02404939876503,0.702497887552811
"116",NA,NA,"Lac",6,NA,NA,0.662,"E",100,22,2,0,Inf,NA,NA,3.077,1.02404939876503,0.67792070198245
"117",NA,NA,"Lac",6,NA,NA,0.644,"E",1000,22,2,0,Inf,NA,NA,3.077,1.02404939876503,0.65948781280468
"118",NA,NA,"Lac",6,NA,NA,0.772,"E",0,24,2,0,Inf,NA,NA,3.077,1.02404939876503,0.790566135846604
"119",NA,NA,"Lac",6,NA,NA,0.676,"E",100,24,2,0,Inf,NA,NA,3.077,1.02404939876503,0.692257393565161
"120",NA,NA,"Lac",6,NA,NA,0.734,"E",1000,24,2,0,Inf,NA,NA,3.077,1.02404939876503,0.751652258693533
"121",NA,NA,"Glc",7,NA,NA,2.711,"TM",0,16,3,3.053,0.887979037012774,3.151,3151,3.053,1.03209957418932,2798.02194562725
"122",NA,NA,"Glc",7,NA,NA,2.731,"TM",100,16,3,3.053,0.894529970520799,3.151,3151,3.053,1.03209957418932,2818.66393711104
"123",NA,NA,"Glc",7,NA,NA,2.726,"TM",1000,16,3,3.053,0.892892237143793,3.151,3151,3.053,1.03209957418932,2813.50343924009
"124",NA,NA,"Glc",7,NA,NA,2.641,"TM",0,18,3,3.053,0.865050769734687,3.151,3151,3.053,1.03209957418932,2725.774975434
"125",NA,NA,"Glc",7,NA,NA,2.668,"TM",100,18,3,3.053,0.873894529970521,3.151,3151,3.053,1.03209957418932,2753.64166393711
"126",NA,NA,"Glc",7,NA,NA,2.649,"TM",1000,18,3,3.053,0.867671143137897,3.151,3151,3.053,1.03209957418932,2734.03177202751
"127",NA,NA,"Glc",7,NA,NA,2.612,"TM",0,20,3,3.053,0.855551916148051,3.151,3151,3.053,1.03209957418932,2695.84408778251
"128",NA,NA,"Glc",7,NA,NA,2.607,"TM",100,20,3,3.053,0.853914182771045,3.151,3151,3.053,1.03209957418932,2690.68358991156
"129",NA,NA,"Glc",7,NA,NA,2.585,"TM",1000,20,3,3.053,0.846708155912217,3.151,3151,3.053,1.03209957418932,2667.9773992794
